South Pole                      0.00, -90.00,     2835,   -28,  -25,  -42,  -37,  -56,  -50,  -60,  -52,  -61,  -53,  -61,  -53,  -63,  -55,  -62,  -55,  -62,  -55,  -53,  -47,  -39,  -36,  -39,  -36,   558,   480,   217,     0,     0,     0,     0,     0,    60,   434,   600,   589
Jerusalem                      35.21,  31.77,      795,     4,   12,    5,   13,    6,   16,   10,   21,   12,   25,   15,   28,   17,   29,   17,   29,   16,   28,   14,   25,   10,   19,    6,   14,   172,   188,   223,   285,   334,   408,   405,   388,   339,   278,   214,   180
Bern, Switzerland               7.45,  46.95,      540,    -4,    3,   -3,    5,    0,   10,    3,   13,    7,   18,   11,   22,   13,   24,   12,   24,    9,   19,    5,   14,    0,    7,   -2,    4,    64,    87,   137,   159,   182,   205,   236,   217,   165,   113,    68,    49
Geneva, Switzerland             6.14,  46.20,      375,    -1,    5,   -1,    6,    2,   11,    5,   15,    9,   20,   12,   24,   14,   27,   14,   26,   11,   21,    7,   15,    2,    9,    0,    5,    59,    88,   154,   177,   197,   235,   263,   237,   185,   117,    66,    49
Zürich, Switzerland             8.54,  47.38,      408,    -2,    3,   -2,    5,    2,   10,    5,   14,    9,   19,   12,   22,   14,   24,   14,   23,   11,   19,    7,   14,    2,    7,   -1,    4,    55,    81,   124,   153,   175,   189,   215,   200,   150,   102,    59,    42
Belfast, United Kingdom        -5.93,  54.60,       63,     2,    7,    2,    8,    3,   10,    4,   12,    7,   15,   10,   17,   12,   19,   11,   19,   10,   16,    7,   13,    4,   10,    2,    7,    50,    71,   103,   153,   198,   168,   151,   142,   120,    91,    59,    46
Dyce, United Kingdom           -2.19,  57.20,       58,     0,    5,    0,    6,    1,    8,    3,   11,    5,   13,    8,   16,   10,   18,    9,   18,    8,   16,    6,   12,    3,    8,    2,    6,    52,    73,   112,   146,   176,   173,   157,   151,   116,    93,    62,    43
Edinburgh, United Kingdom      -3.19,  55.95,       47,     1,    7,    2,    8,    3,   10,    4,   12,    7,   15,   10,   17,   12,   19,   11,   19,    9,   17,    7,   13,    4,   10,    1,    7,    54,    79,   115,   145,   188,   166,   172,   162,   129,   101,    71,    46
London, United Kingdom         -0.13,  51.51,       21,     0,    6,    0,    7,    0,    9,    3,   11,    6,   15,    9,   19,   11,   20,   10,   20,    8,   17,    6,   15,    2,   10,    0,    8,    38,    60,   105,   150,   188,   210,   188,   180,   135,    90,    53,    38
Manchester, United Kingdom     -2.24,  53.48,       38,     2,    7,    2,    8,    3,   10,    5,   13,    8,   16,   11,   19,   13,   21,   12,   20,   10,   18,    7,   14,    4,   10,    2,    7,    53,    74,    99,   147,   188,   173,   180,   166,   131,    99,    60,    47
Oxford, United Kingdom         -1.26,  51.75,       73,     2,    8,    2,    8,    4,   11,    5,   14,    8,   17,   11,   20,   13,   23,   13,   22,   11,   19,    8,   15,    5,   11,    2,    8,    63,    79,   111,   161,   193,   191,   207,   197,   141,   111,    71,    54
Kiev, Ukraine                  30.52,  50.45,      179,    -6,   -1,   -6,    0,   -1,    6,    5,   14,   11,   21,   14,   24,   16,   26,   15,   25,   10,   19,    5,   13,    0,    5,   -5,    0,    42,    64,   112,   162,   257,   273,   287,   252,   189,   123,    51,    31
Odessa, Ukraine                30.72,  46.48,       40,    -3,    2,   -3,    3,    1,    6,    7,   13,   12,   20,   16,   24,   19,   27,   18,   27,   14,   21,    9,   15,    3,    8,   -1,    4,    77,    80,   125,   186,   265,   291,   314,   302,   240,   169,    77,    57
Canberra, Australia           149.13, -35.28,      574,    14,   29,   14,   28,   12,   28,    7,   20,    4,   16,    1,   12,    0,   12,    1,   14,    4,   16,    7,   20,   10,   24,   12,   26,   295,   254,   251,   219,   186,   156,   180,   217,   231,   267,   267,   291
Darwin, Australia             130.85, -12.46,       35,    25,   32,   25,   31,   25,   32,   24,   33,   22,   32,   20,   31,   19,   31,   20,   31,   23,   33,   25,   33,   25,   33,   25,   33,   171,   174,   201,   264,   288,   297,   303,   309,   294,   282,   252,   207
Melbourne, Australia          144.96, -37.81,       31,    14,   26,   15,   26,   12,   24,    9,   20,    8,   17,    5,   14,    4,   14,    7,   15,    8,   17,    9,   20,   11,   22,   10,   24,   243,   204,   168,   117,   108,   111,   111,   141,   171,   189,   210,   225
Perth, Australia              115.86, -31.95,       32,    18,   31,   18,   32,   17,   30,   14,   26,   11,   22,    9,   19,    8,   18,    8,   19,   10,   20,   12,   23,   14,   27,   16,   29,   357,   330,   298,   249,   207,   177,   183,   216,   231,   288,   318,   345
Sydney, Australia             151.21, -33.87,        1,    19,   26,   19,   26,   18,   25,   15,   23,   12,   20,    9,   17,    8,   17,    8,   18,   11,   20,   14,   22,   16,   23,   18,   25,   240,   210,   210,   210,   180,   180,   210,   240,   240,   240,   240,   240
Nadi, Fiji                    177.44, -17.78,       18,    23,   32,   23,   32,   23,   31,   22,   31,   20,   30,   19,   29,   18,   29,   18,   29,   19,   29,   20,   30,   22,   31,   22,   31,   214,   182,   190,   198,   212,   206,   218,   231,   215,   227,   222,   225
Suva, Fiji                    178.45, -18.12,       55,    23,   29,   23,   29,   23,   29,   23,   29,   22,   28,   21,   27,   20,   26,   20,   26,   21,   27,   21,   27,   22,   28,   23,   29,   168,   151,   149,   136,   134,   128,   120,   128,   118,   134,   148,   199
Auckland, New Zealand         174.76, -36.85,       26,    15,   23,   17,   23,   16,   22,   13,   20,   12,   17,   10,   14,    9,   14,    9,   14,   10,   16,   12,   17,   12,   18,   14,   21,   225,   183,   180,   150,   135,   105,   128,   135,   150,   180,   180,   195
Christchurch, New Zealand     172.64, -43.53,      100,    12,   22,   12,   22,   10,   20,    7,   17,    4,   14,    1,   11,    1,   11,    2,   12,    4,   15,    6,   17,    8,   19,   11,   21,   224,   191,   177,   156,   133,   118,   125,   149,   167,   201,   215,   214
Buenos Aires, Argentina       -58.38, -34.60,	    25,    20,   28,   19,   27,   18,   25,   14,   22,   11,   18,    8,   15,    8,   14,    9,   16,   11,   18,   13,   21,   16,   24,   18,   27,   312,   281,   221,   142,    72,    52,    69,   108,   178,   207,   253,   268
Córdoba, Argentina            -64.19, -31.42,      400,    18,   31,   17,   30,   16,   28,   12,   25,    9,   22,    6,   19,    6,   19,    7,   21,    9,   23,   13,   26,   15,   28,   17,   30,   257,   230,   205,   189,   171,   150,   171,   205,   213,   239,   255,   251
Santa Rosa, Argentina         -64.29, -36.62,      175,    16,   31,   14,   30,   12,   27,    9,   23,    5,   19,    2,   15,    2,   15,    3,   17,    5,   20,    8,   23,   12,   27,   15,   30,   319,   258,   226,   195,   158,   132,   146,   180,   186,   226,   273,   304
Belize City, Belize           -88.20,  17.50,        2,    20,   28,   21,   29,   22,   30,   24,   31,   25,   32,   25,   32,   25,   32,   25,   32,   25,   32,   24,   31,   22,   29,   21,   28,   199,   203,   239,   256,   257,   197,   226,   237,   178,   196,   180,   190
La Paz, Bolivia               -68.12, -16.49,     3640,     4,   14,    4,   14,    4,   14,    1,   14,   -2,   14,   -4,   14,   -4,   14,   -3,   14,   -1,   15,    2,   15,    2,   17,    4,   16,   183,   153,   149,   165,   223,   240,   236,   217,   189,   180,   171,   186
Brasilia, Brazil              -47.88, -15.79,     1134,    18,   27,   18,   27,   17,   27,   16,   27,   13,   26,   12,   25,   11,   26,   12,   27,   12,   27,   17,   28,   17,   26,   17,   26,   158,   157,   180,   201,   236,   252,   267,   264,   204,   167,   144,   140
Curitiba, Brazil              -49.27, -25.42,      935,    16,   27,   16,   27,   15,   26,   13,   23,   10,   21,    8,   20,    8,   19,    9,   21,   11,   21,   13,   23,   14,   25,   15,   25,   184,   161,   172,   164,   178,   160,   173,   175,   134,   156,   177,   171
Fortaleza, Brazil             -38.53,  -3.73,       21,    24,   31,   24,   30,   24,   30,   23,   30,   23,   30,   23,   30,   22,   30,   23,   30,   23,   30,   24,   31,   24,   31,   25,   31,   225,   182,   150,   157,   208,   239,   268,   296,   282,   291,   282,   262
Natal, Brazil                 -35.20,  -5.78,       30,    24,   30,   24,   31,   23,   30,   23,   30,   22,   29,   22,   28,   21,   28,   21,   28,   22,   29,   23,   30,   23,   30,   24,   30,   277,   235,   226,   195,   216,   204,   217,   247,   257,   300,   300,   294
Porto Alegre, Brazil          -51.22, -30.03,       10,    21,   30,   21,   30,   19,   28,   16,   25,   13,   22,   11,   19,   11,   20,   12,   20,   13,   22,   15,   24,   17,   27,   19,   29,   239,   208,   201,   180,   166,   136,   149,   151,   151,   202,   217,   245
Rio de Janeiro, Brazil        -43.17, -22.91,       19,    23,   32,   23,   33,   23,   31,   21,   29,   19,   28,   17,   27,   17,   27,   18,   27,   19,   27,   20,   28,   20,   29,   22,   31,   210,   210,   203,   195,   188,   188,   195,   195,   150,   150,   173,   165
Salvador, Brazil              -38.50, -12.97,        8,    24,   30,   24,   30,   24,   30,   24,   29,   23,   28,   22,   27,   21,   26,   21,   26,   22,   27,   23,   28,   23,   29,   23,   30,   246,   226,   231,   190,   174,   167,   181,   203,   211,   228,   214,   225
Sao Paulo, Brazil             -46.63, -23.55,      799,    19,   27,   19,   28,   18,   27,   17,   25,   15,   23,   13,   21,   12,   21,   13,   22,   13,   22,   13,   22,   15,   25,   18,   26,   149,   145,   145,   140,   152,   145,   164,   157,   126,   136,   145,   130
Arica, Chile                  -70.31, -18.48,        2,    20,   26,   20,   26,   19,   26,   17,   24,   16,   21,   15,   19,   14,   18,   15,   18,   15,   19,   16,   20,   17,   22,   18,   24,   264,   240,   270,   219,   192,   144,   121,   121,   156,   202,   228,   251
Calama, Chile                 -68.93, -22.45,     2260,     5,   24,    6,   24,    4,   24,    2,   23,    1,   22,   -1,   21,   -1,   21,   -1,   22,    0,   23,    2,   24,    3,   24,    4,   24,   353,   305,   319,   312,   307,   297,   310,   316,   321,   357,   363,   366
Chillán, Chile                -72.10, -36.60,      124,    12,   29,   11,   28,   10,   25,    7,   20,    7,   15,    5,   12,    4,   12,    5,   14,    6,   17,    8,   19,    9,   23,   12,   26,   360,   297,   260,   177,   121,    87,   105,   143,   183,   229,   282,   335
Concepción, Chile             -73.04, -36.82,       12,    11,   22,   11,   22,   10,   20,    8,   18,    8,   15,    7,   13,    6,   13,    6,   14,    7,   15,    8,   17,    9,   19,   11,   21,   335,   271,   248,   183,   136,   108,   133,   155,   192,   239,   282,   332
Coyhaique, Chile              -72.07, -45.57,      302,    10,   19,    9,   19,    8,   17,    5,   13,    3,    9,    1,    6,    0,    5,    2,    8,    3,   11,    5,   14,    7,   16,    9,   17,   251,   235,   192,   144,    81,    63,    84,   124,   159,   208,   228,   260
Curicó, Chile                 -71.25, -34.98,      228,    13,   29,   12,   28,   10,   26,    7,   20,    6,   16,    5,   12,    4,   12,    4,   14,    6,   17,    8,   20,   10,   24,   12,   28,   363,   308,   254,   168,   115,    75,   102,   136,   162,   226,   300,   341
Puerto Montt, Chile           -72.94, -41.47,       14,     9,   19,    9,   19,    8,   17,    7,   15,    6,   12,    4,   10,    4,   10,    4,   11,    4,   12,    6,   14,    7,   16,    9,   18,   226,   212,   167,   123,    81,    60,    74,   102,   129,   155,   171,   214
Punta Arenas, Chile           -70.92, -53.16,       34,     7,   14,    7,   14,    5,   12,    3,   10,    1,    7,   -1,    4,   -1,    4,    0,    5,    1,    8,    3,   10,    5,   12,    6,   14,   233,   178,   164,   117,    93,    66,    84,   121,   156,   214,   228,   233
Santiago, Chile               -70.67, -33.45,      520,    11,   30,   11,   29,    9,   27,    7,   23,    5,   18,    3,   15,    3,   15,    4,   16,    5,   18,    7,   22,    9,   25,   11,   28,   315,   300,   255,   188,   112,    90,   105,   135,   158,   203,   270,   308
Talca, Chile                  -71.66, -35.43,      102,    12,   30,   12,   30,   10,   27,    8,   22,    6,   16,    5,   13,    4,   13,    5,   15,    6,   18,    8,   22,   10,   25,   12,   29,   360,   288,   264,   168,   105,    75,    93,   146,   183,   248,   300,   338
Temuco, Chile                 -72.59, -38.74,      360,    10,   23,    9,   24,    8,   22,    6,   18,    6,   14,    5,   12,    4,   11,    4,   13,    5,   15,    6,   17,    7,   19,    9,   22,   304,   266,   226,   147,   112,    75,    90,   124,   171,   180,   210,   273
Valdivia, Chile               -73.24, -39.82,        5,    11,   23,   10,   23,    8,   21,    7,   17,    7,   13,    5,   11,    5,   11,    5,   12,    5,   14,    7,   17,    9,   19,   10,   21,   288,   260,   214,   132,    81,    45,    71,   109,   147,   195,   213,   264
Bogotá D. C., Colombia        -74.07,   4.71,     2640,     6,   20,    7,   20,    8,   20,    9,   20,    9,   20,    9,   19,    8,   19,    8,   19,    8,   19,    8,   19,    8,   20,    7,   20,   186,   140,   124,   120,   124,   120,   155,   155,   120,   124,   150,   186
Santa Marta, Colombia         -74.21,  11.24,        6,    19,   29,   20,   30,   19,   30,   20,   30,   21,   29,   21,   29,   20,   29,   19,   27,   18,   28,   19,   28,   19,   28,   18,   29,   270,   218,   208,   180,   195,   207,   205,   171,   156,   202,   246,   282
San José, Costa Rica          -84.09,   9.93,     1172,    19,   28,   19,   29,   19,   30,   19,   30,   19,   29,   19,   28,   19,   28,   19,   28,   18,   28,   19,   27,   18,   27,   18,   28,   217,   220,   248,   210,   161,   120,   124,   136,   150,   136,   135,   183
Quito, Ecuador                -78.47,  -0.18,     2850,    10,   21,   10,   21,   10,   21,   10,   21,   10,   21,   10,   21,    9,   22,   10,   22,    9,   22,   10,   22,   10,   21,   10,   21,   197,   140,   122,   136,   164,   189,   249,   256,   196,   177,   197,   215
Guatemala City, Guatemala     -90.51,  14.63,     1500,    13,   24,   14,   26,   15,   27,   16,   28,   17,   27,   17,   26,   16,   25,   17,   26,   16,   25,   16,   25,   15,   24,   14,   24,   248,   236,   246,   238,   184,   155,   183,   192,   159,   178,   212,   209
Georgetown, Guyana            -58.16,   6.80,        2,    24,   29,   24,   29,   24,   29,   24,   30,   24,   29,   24,   29,   24,   30,   24,   30,   24,   31,   24,   31,   24,   30,   24,   29,   201,   209,   220,   198,   179,   157,   202,   234,   230,   235,   211,   187
Port-au-Prince, Haiti         -72.31,  18.59,       41,    23,   31,   22,   31,   22,   32,   23,   32,   23,   33,   24,   35,   25,   35,   24,   35,   24,   34,   24,   33,   23,   32,   22,   31,   279,   254,   279,   273,   251,   237,   279,   282,   246,   251,   240,   245
Tegucigalpa, Honduras         -87.19,  14.07,      990,    14,   26,   15,   27,   16,   30,   17,   30,   18,   30,   18,   29,   18,   28,   18,   29,   18,   29,   18,   27,   16,   26,   15,   25,   221,   229,   269,   243,   216,   172,   193,   205,   183,   200,   199,   212
Mexico City, Mexico           -99.13,  19.43,     2259,     6,   21,    7,   23,    9,   25,   11,   26,   12,   26,   12,   24,   12,   23,   12,   23,   12,   23,   10,   22,    8,   22,    7,   21,   218,   240,   255,   240,   233,   210,   188,   195,   165,   188,   210,   218
Monterrey, Mexico            -100.32,  25.69,      540,     8,   21,   10,   23,   13,   27,   17,   30,   20,   32,   22,   34,   22,   35,   23,   35,   21,   32,   17,   28,   13,   24,    9,   21,   142,   154,   195,   193,   192,   206,   249,   242,   200,   170,   163,   133
Tijuana, Mexico              -117.04,  32.51,       20,     7,   20,    8,   21,    9,   21,   10,   22,   12,   24,   14,   25,   17,   28,   18,   28,   16,   28,   13,   26,   10,   24,    7,   21,   217,   226,   248,   240,   248,   240,   310,   279,   270,   248,   240,   248
Zacatecas City, Mexico       -102.58,  22.77,     2440,     5,   18,    6,   19,    7,   22,   10,   25,   12,   27,   13,   26,   12,   24,   12,   24,   12,   23,   10,   22,    7,   21,    6,   18,   205,   209,   241,   248,   269,   242,   203,   228,   175,   213,   228,   215
Managua, Nicaragua            -86.24,  12.12,       97,    20,   31,   21,   32,   22,   34,   23,   34,   23,   34,   23,   31,   23,   31,   22,   31,   22,   30,   22,   31,   21,   31,   20,   31,   264,   254,   291,   276,   229,   186,   152,   195,   210,   223,   231,   248
Panama City, Panama           -79.52,   8.98,        2,    19,   33,   18,   34,   18,   35,   20,   35,   21,   35,   21,   34,   21,   34,   21,   34,   21,   33,   21,   33,   20,   33,   19,   33,   229,   245,   184,   173,   109,   116,   106,   118,    99,   104,   140,   121
Asunción, Paraguay            -57.58, -25.26,       43,    23,   34,   22,   33,   21,   32,   19,   28,   16,   25,   14,   23,   13,   23,   14,   25,   16,   26,   19,   29,   20,   31,   22,   32,   276,   246,   254,   228,   205,   165,   195,   223,   204,   242,   270,   295
Cusco, Peru                   -71.97, -13.53,     3399,     7,   19,    7,   19,    6,   19,    5,   20,    3,   20,    1,   19,    0,   19,    2,   20,    4,   20,    6,   21,    6,   21,    7,   21,   143,   121,   170,   210,   239,   228,   257,   236,   195,   198,   195,   158
Lima, Peru                    -76.27, -12.27,      512,    20,   23,   20,   23,   20,   23,   18,   21,   17,   20,   16,   18,   15,   17,   15,   17,   15,   17,   16,   18,   17,   20,   18,   21,   179,   169,   139,   184,   116,    51,    29,    32,    37,    65,    89,   139
Montevideo, Uruguay           -56.16, -34.90,       43,    18,   28,   18,   28,   16,   26,   13,   22,   10,   19,    8,   15,    7,   15,    8,   16,    9,   18,   12,   21,   14,   24,   16,   27,   295,   231,   223,   180,   164,   130,   140,   164,   182,   239,   249,   285
Caracas, Venezuela            -66.90,  10.48,      900,    16,   23,   16,   24,   16,   24,   18,   25,   18,   26,   18,   26,   18,   26,   18,   26,   18,   26,   18,   25,   18,   25,   17,   24,   229,   218,   236,   183,   183,   183,   211,   217,   213,   211,   210,   214
Calgary, Canada              -114.07,  51.05,     1045,   -15,   -3,  -12,    0,   -8,    4,   -2,   11,    3,   16,    7,   20,    9,   23,    9,   23,    4,   18,   -1,   12,   -9,    3,  -13,   -1,   117,   141,   178,   219,   254,   280,   315,   282,   208,   181,   124,   107
Edmonton, Canada             -113.49,  53.54,      645,   -16,   -7,  -13,   -4,   -7,    2,    0,   11,    6,   18,   10,   21,   12,   23,   11,   22,    6,   17,    0,   11,   -8,    0,  -14,   -5,    95,   121,   173,   238,   278,   280,   306,   279,   184,   167,   101,    79
Halifax, Canada               -63.58,  44.65,       20,   -10,   -1,  -10,   -1,   -6,    2,    0,    8,    5,   15,   10,   19,   14,   23,   14,   23,   10,   18,    4,   13,    0,    7,   -7,    1,   109,   127,   143,   157,   193,   221,   235,   227,   180,   158,   107,   105
Montreal, Canada              -73.56,  45.50,      119,   -17,   -7,  -15,   -4,   -8,    1,    0,   10,    6,   18,   10,   23,   13,   25,   12,   24,    7,   19,    1,   12,   -3,    4,  -12,   -3,    83,   113,   135,   158,   203,   233,   248,   233,   165,   128,    75,    68
Ottawa, Canada                -75.70,  45.42,       75,   -16,   -7,  -14,   -5,   -7,    2,    1,   11,    7,   18,   12,   23,   15,   26,   14,   24,    9,   19,    3,   13,   -2,    4,  -11,   -4,    90,   120,   135,   165,   225,   248,   270,   248,   173,   135,    75,    75
Quebec City, Canada           -71.21,  46.81,       98,   -18,   -8,  -16,   -6,   -9,    0,   -1,    8,    5,   17,   11,   22,   13,   25,   12,   23,    7,   18,    2,   11,   -4,    3,  -13,   -5,   100,   124,   149,   169,   216,   232,   252,   225,   156,   120,    82,    81
Regina, Canada               -104.62,  50.45,      577,   -20,   -9,  -17,   -6,  -10,    0,   -2,   12,    4,   19,   10,   23,   12,   26,   11,   26,    5,   19,   -2,   11,  -11,    0,  -18,   -7,    96,   134,   155,   237,   262,   278,   325,   287,   198,   163,    98,    85
Saskatoon, Canada            -106.67,  52.13,      482,   -19,   -9,  -16,   -7,  -10,    0,   -1,   12,    5,   19,   10,   23,   12,   26,   11,   25,    6,   18,   -1,   10,  -10,   -1,  -17,   -8,   106,   131,   173,   222,   263,   267,   309,   270,   193,   157,    91,    87
Toronto, Canada               -79.38,  43.65,      173,    -8,   -1,   -7,   -1,   -3,    4,    3,   10,    8,   16,   13,   22,   16,   25,   16,   24,   13,   20,    7,   13,    2,    7,   -5,    1,    75,   112,   135,   170,   213,   257,   278,   250,   198,   149,    85,    72
Vancouver, Canada            -123.12,  49.28,       63,     0,    6,    1,    8,    3,   10,    5,   13,    8,   16,   11,   19,   13,   22,   13,   22,   10,   18,    6,   14,    3,    9,    1,    6,    60,    91,   135,   185,   223,   227,   290,   277,   213,   121,    60,    57
Anchorage, AK                -149.90,  61.22,        4,   -11,   -5,  -10,   -3,   -7,    0,   -1,    7,    4,   13,    8,   17,   11,   18,   10,   18,    5,   13,   -1,    5,   -9,   -2,  -10,   -4,    78,   114,   210,   254,   268,   288,   255,   184,   128,    96,    68,    49
Fairbanks, AK                -147.72,  64.84,      138,   -28,  -19,  -26,  -14,  -19,   -5,   -6,    5,    3,   15,   10,   21,   11,   22,    8,   19,    2,   13,   -8,    0,  -21,  -12,  -26,  -17,    54,   120,   224,   302,   319,   334,   274,   164,   122,    85,    71,    36
Juneau, AK                   -134.42,  58.30,        4,    -4,    1,   -4,    2,   -2,    4,    1,    9,    5,   14,    8,   17,   10,   18,    9,   17,    7,   13,    3,    8,   -2,    3,   -3,    1,    81,    90,   136,   183,   233,   189,   183,   161,   111,    65,    60,    40
Nome, AK                     -165.41,  64.50,        7,   -18,  -10,  -20,  -11,  -18,   -8,  -12,   -4,   -2,    6,    4,   12,    7,   14,    7,   13,    2,    9,   -5,    1,  -13,   -5,  -18,   -9,    62,   140,   205,   245,   290,   275,   250,   178,   154,   117,    66,    53
Birmingham, AL                -86.80,  33.52,      196,     1,   12,    3,   15,    7,   19,   10,   24,   15,   28,   20,   31,   22,   33,   22,   33,   18,   30,   12,   24,    6,   19,    2,   13,   150,   160,   219,   248,   283,   281,   264,   261,   224,   232,   166,   154
Mobile, AL                    -88.04,  30.70,        3,     4,   16,    6,   18,   10,   22,   13,   25,   18,   29,   21,   32,   23,   33,   23,   33,   20,   31,   14,   26,    9,   21,    6,   17,   158,   155,   211,   255,   300,   287,   246,   254,   233,   254,   193,   145
Montgomery, AL                -86.30,  32.37,       76,     4,   14,    5,   17,    9,   21,   13,   25,   17,   29,   21,   32,   23,   33,   23,   33,   19,   31,   13,   26,    8,   19,    5,   16,   153,   166,   219,   251,   267,   262,   262,   252,   226,   228,   171,   153
Fort Smith, AR                -94.40,  35.39,      141,    -4,    9,   -1,   12,    4,   18,    9,   23,   14,   27,   19,   31,   21,   34,   20,   34,   17,   30,    9,   24,    4,   17,   -2,   11,   174,   173,   215,   236,   275,   304,   328,   295,   233,   221,   163,   156
Little Rock, AR               -92.29,  34.75,       92,    -1,   11,    2,   13,    6,   18,   11,   23,   16,   27,   21,   32,   23,   34,   22,   34,   18,   30,   12,   24,    6,   17,    1,   11,   180,   188,   244,   276,   325,   346,   351,   323,   271,   251,   176,   166
Flagstaff, AZ                -111.65,  35.20,     2106,   -12,    6,  -10,    7,   -7,   10,   -4,	 14,   -1,	 20,    2,   25,    8,   27,    8,   26,    3,   23,   -3,   17,   -8,   11,  -11,    6,   232,   229,   286,   321,   370,   372,   324,   312,   299,   283,   229,   220
Phoenix, AZ                  -112.07,  33.45,      340,     8,   19,    9,   22,   12,   25,   16,   29,   21,   35,   26,   40,   29,   41,   28,   41,   25,   38,   18,   32,   12,   24,    7,   19,   248,   244,   314,   346,   404,   404,   377,   351,   334,   307,   267,   236
Tucson, AZ                   -110.93,  32.22,      751,     6,   19,    7,   21,    9,   24,   12,   28,   17,   33,   22,   38,   25,   38,   24,   37,   22,   35,   15,   30,    9,   23,    6,   19,   251,   282,   311,   353,   384,   392,   317,   316,   340,   312,   276,   262
Yuma, AZ                     -114.63,  32.69,       43,     9,   21,   10,   23,   12,   27,   15,   30,   20,   35,   24,   40,   28,   42,   28,   41,   25,   39,   18,   32,   12,   25,    8,   20,   268,   271,   336,   366,   407,   415,   393,   376,   342,   320,   270,	253
Eureka, CA                   -124.16,  40.80,       12,     5,   13,    5,   13,    6,   14,    7,   14,    9,   16,   10,   17,   11,   17,   12,   18,   10,   18,    8,   17,    6,   14,    5,   13,   140,   144,   207,   253,   281,   278,   273,   237,   220,   176,   131,   126
Fresno, CA                   -119.77,  36.75,      100,     3,   12,    5,   17,    6,   19,    9,   24,   12,   29,   16,   34,   18,   37,   18,   36,   15,   32,   10,   27,    6,   18,    3,   12,   142,   197,   286,   336,   399,   412,   428,   400,   346,   302,   190,   127
Furnace Creek, CA            -116.87,  36.46,      -58,     4,   19,    8,   23,   13,   28,   17,   33,   23,   38,   27,   43,   31,   47,   30,   46,   24,   41,   16,   34,    9,   25,    4,   18,   217,   226,   279,   330,   372,   390,   403,   372,   330,   310,   210,   186
Los Angeles, CA              -118.24,  34.05,      113,     9,   20,    9,   21,   11,   21,   12,   23,   14,   23,   16,   26,   18,   28,   18,   29,   17,   28,   15,   26,   11,   23,    8,   20,   210,   240,   270,   270,   285,   315,   353,   330,   300,   255,   248,   233
Red Bluff, CA                -122.24,  40.18,       93,     3,   13,    5,   16,    6,   18,    8,   22,   12,   27,   17,   32,   19,   36,   17,   35,   15,   32,   11,   26,    6,   17,    3,   12,   165,   195,   268,   329,   396,   404,   437,   398,   344,   281,   172,   153
Sacramento, CA               -121.49,  38.58,        5,     5,   12,    7,   16,    8,   19,    9,   23,   12,   27,   14,   31,   16,   34,   16,   33,   14,   31,   12,   26,    8,   18,    4,   12,   120,   195,   248,   308,   353,   413,   420,   390,   345,   285,   203,   135
San Diego, CA                -117.16,  32.72,       26,     9,   18,   10,   18,   12,   19,   13,   20,   15,   20,   17,   22,   19,   24,   19,   25,   18,   24,   16,   23,   12,   21,    9,   18,   216,   212,   262,   242,   261,   253,   293,   277,   255,   234,   236,   217
San Francisco, CA            -122.42,  37.77,       16,     8,   14,    9,   16,    9,   17,    9,   17,   11,   18,   12,   19,   12,   19,   13,   20,   13,   21,   12,   21,   10,   17,    8,   14,   165,   182,   251,   281,   314,   330,   300,   272,   267,   243,   189,   156
Colorado Springs, CO         -104.82,  38.83,     1829,    -8,    6,   -7,    7,   -3,   11,    1,   15,    6,   21,   11,   26,   14,   29,   13,   28,    9,   24,    2,   17,   -4,   11,   -8,    6,   210,   240,   270,   300,   300,   330,   330,   300,   270,   240,   210,   210
Denver, CO                   -104.99,  39.74,     1598,    -9,    8,   -8,    9,   -4,   13,    1,   17,    6,   22,   10,   27,   13,   31,   12,   30,    7,   26,    1,   19,   -5,   12,   -9,    8,   210,   240,   240,   270,   300,   330,   330,   300,   270,   240,   210,   180
Grand Junction, CO           -108.55,  39.06,     1475,   -10,    2,   -5,    7,    0,   13,    4,   19,    9,   24,   14,   31,   18,   34,   17,   33,   12,   27,    5,   20,   -1,   11,   -7,    4,   192,   204,   241,   278,   329,   359,   356,   330,   292,   255,   187,   180
Hartford, CT                  -72.69,  41.76,       15,    -8,    2,   -6,    4,   -2,    9,    4,   16,    9,   21,   15,   26,   18,   29,   17,   28,   12,   24,    6,   17,    2,   11,   -4,    5,   180,   180,   210,   240,   240,   270,   270,   270,   210,   180,   150,   150
Washington, DC                -77.04,  38.91,       11,    -2,    6,   -1,    8,    3,   13,    8,   19,   13,   24,   19,   29,   22,   32,   21,   31,   17,   27,   11,   20,    5,   14,    1,    8,   150,   165,   203,   218,   240,   293,   278,   255,   233,   203,   180,   135
Dover, DE                     -75.52,  39.16,        6,    -3,    5,   -2,    7,    2,   11,    7,   17,   12,   22,   17,   27,   21,   29,   19,   28,   16,   25,    9,   19,    4,   13,   -1,    7,   150,   180,   210,   210,   240,   270,   270,   240,   240,   210,   150,   150
Jacksonville, FL              -81.66,  30.33,        7,     5,   18,    6,   19,   10,   23,   13,   26,   17,   29,   21,   32,   22,   33,   22,   33,   21,   31,   15,   27,   10,   23,    6,   19,   189,   194,   258,   286,   304,   284,   282,   262,   228,   215,   194,   184
Key West, FL                  -81.78,  24.56,        4,    18,   24,   19,   24,   21,   26,   22,   28,   25,   30,   26,   31,   26,   32,   26,   32,   26,   31,   24,   29,   22,   27,   19,   25,   250,   245,   309,   325,   340,   314,   325,   307,   270,   255,   231,   235
